,age,bmi,elective_surgery,height,pre_icu_los_days,weight,apache_2_diagnosis,apache_3j_diagnosis,apache_post_operative,arf_apache,gcs_eyes_apache,gcs_motor_apache,gcs_unable_apache,gcs_verbal_apache,heart_rate_apache,intubated_apache,map_apache,resprate_apache,temp_apache,ventilated_apache,d1_diasbp_max,d1_diasbp_min,d1_diasbp_noninvasive_max,d1_diasbp_noninvasive_min,d1_heartrate_max,d1_heartrate_min,d1_mbp_max,d1_mbp_min,d1_mbp_noninvasive_max,d1_mbp_noninvasive_min,d1_resprate_max,d1_resprate_min,d1_spo2_max,d1_spo2_min,d1_sysbp_max,d1_sysbp_min,d1_sysbp_noninvasive_max,d1_sysbp_noninvasive_min,d1_temp_max,d1_temp_min,h1_diasbp_max,h1_diasbp_min,h1_diasbp_noninvasive_max,h1_diasbp_noninvasive_min,h1_heartrate_max,h1_heartrate_min,h1_mbp_max,h1_mbp_min,h1_mbp_noninvasive_max,h1_mbp_noninvasive_min,h1_resprate_max,h1_resprate_min,h1_spo2_max,h1_spo2_min,h1_sysbp_max,h1_sysbp_min,h1_sysbp_noninvasive_max,h1_sysbp_noninvasive_min,d1_glucose_max,d1_glucose_min,d1_potassium_max,d1_potassium_min,apache_4a_hospital_death_prob,apache_4a_icu_death_prob,aids,cirrhosis,diabetes_mellitus,hepatic_failure,immunosuppression,leukemia,lymphoma,solid_tumor_with_metastasis,hospital_death,icu_admit_source_0,icu_admit_source_Accident&Emergency,icu_admit_source_Floor,icu_admit_source_OperatingRoom_Recovery,icu_admit_source_OtherHospital,icu_admit_source_OtherICU,ethnicity_0,ethnicity_AfricanAmerican,ethnicity_Asian,ethnicity_Caucasian,ethnicity_Hispanic,ethnicity_NativeAmerican,ethnicity_Other_Unknown,gender_0,gender_F,gender_M,icu_type_CCU-CTICU,icu_type_CSICU,icu_type_CTICU,icu_type_CardiacICU,icu_type_MICU,icu_type_Med-SurgICU,icu_type_NeuroICU,icu_type_SICU,apache_3j_bodysystem_0,apache_3j_bodysystem_Cardiovascular,apache_3j_bodysystem_Gastrointestinal,apache_3j_bodysystem_Genitourinary,apache_3j_bodysystem_Gynecological,apache_3j_bodysystem_Hematological,apache_3j_bodysystem_Metabolic,apache_3j_bodysystem_Musculoskeletal_Skin,apache_3j_bodysystem_Neurological,apache_3j_bodysystem_Respiratory,apache_3j_bodysystem_Sepsis,apache_3j_bodysystem_Trauma,apache_2_bodysystem_0,apache_2_bodysystem_Cardiovascular,apache_2_bodysystem_Gastrointestinal,apache_2_bodysystem_Haematologic,apache_2_bodysystem_Metabolic,apache_2_bodysystem_Neurologic,apache_2_bodysystem_Renal_Genitourinary,apache_2_bodysystem_Respiratory,apache_2_bodysystem_Trauma,apache_2_bodysystem_UndefinedDiagnoses,apache_2_bodysystem_Undefineddiagnoses,icu_stay_type_admit,icu_stay_type_readmit,icu_stay_type_transfer
apache_3j_bodysystem_Gastrointestinal,0.03330529958723526,-0.016400337859914873,0.09949084991122652,-0.004569657228700794,0.03715117576617898,-0.02001340241479105,0.0887785154786874,0.11741293352110928,0.14198982625350887,-0.00413676624454608,0.06243622025377526,0.0636283395087849,-0.004179933566200087,0.06038598944104436,0.06791834235178378,-0.018890697188986824,-0.021534674256330693,-0.023024138649545216,0.01720290961972208,-0.05001534955012514,-0.03664783600474252,-0.03614318596836179,-0.027603929143461874,-0.028600282783987258,0.04841573056785405,0.07911817396555704,-0.03391378047762763,-0.0223873429276504,-0.018286235683056498,-0.011331229757369141,-0.012977115727415405,-0.03545891944455407,0.013589090093847504,0.006997235286614542,-0.012774093607552921,-0.015037046033288152,-0.0017723575364631643,-0.0063527031244265085,-0.0020270999136542582,0.001409563104999636,-0.042529556240535775,-0.03952388920183219,-0.02285603022510366,-0.021608875192719958,0.031027307852226342,0.03752771227115569,-0.03547874035957784,-0.027760494225286453,-0.013600652483156016,-0.00962683194922806,-0.021010217816409976,-0.0291887886435476,0.0020101288107293057,0.0025322435191369873,-0.0204131750646058,-0.016009740387525773,-4.05255173481325e-05,0.0010190603484747788,-0.02612845138665914,0.015902929659341945,0.02012623347386273,0.03078387273962111,-0.008547522797464454,-0.008264353284853988,-0.004616495095197611,0.11633112071947539,-0.021506216254720645,0.14138961070089306,0.010743347300586806,-0.0040717428390798565,-0.0005753257020183986,0.020980600917510493,-0.014203350211119065,-0.001071751473406102,-0.07674220210656021,-0.025261958790560212,0.12337925665196484,-0.006490626722103556,-0.014645274591191538,-0.00307752901904163,-0.014812042083878834,0.005274475362661772,0.0027501815885192654,0.006507881598454006,0.008903190069812012,0.004900248417479711,-0.00323823252636808,0.0010272199288009734,-0.0009199283691165204,-0.055854344673273416,-0.04823294039740531,-0.04603726942074906,-0.019775722140541276,0.022008304230323333,0.07702699720560587,-0.07671327180939759,0.06979993221938373,-0.04488490255228698,-0.23035125769558368,1.0,-0.05145741759092099,-0.019334285076020148,-0.027652843532665377,-0.09966836226199187,-0.037492231431735544,-0.12755039987042538,-0.125776455261077,-0.12658766859887702,-0.0690851878359142,-0.04488490255228698,-0.28302116570623337,1.0,-0.027652843532665377,-0.09966836226199187,-0.12755039987042538,-0.05485108075686289,-0.125776455261077,-0.0690851878359142,-0.020331640109951563,-0.06838784478415397,0.00019051051695429983,-0.00381202515864496,0.0011114087153211104
apache_3j_bodysystem_Genitourinary,-0.0012462713072270148,0.022195882087195678,0.007762807225402507,-0.005976610862175679,-0.0007931946235622432,0.015920185535050268,0.20221484565743514,0.18173338994401828,0.015062849368958244,0.02736876020467932,0.04180399095005873,0.037374591115744184,-0.01073479525328306,0.040231012327609304,0.0041698389896944995,-0.03391333772088427,-0.0034986175699475196,-0.003479351111236049,-0.0025017567007664327,-0.045835325685149315,3.007710868209219e-05,-0.01501457723496019,0.003625718176848494,-0.011426133903710875,-0.004548821326398716,0.01074804858911048,-0.002547589568465303,-0.01216877368681157,0.0030361419435089554,-0.007358903766932342,-0.004034857657523443,0.003262049211160861,0.004112101665870035,0.004244482500811812,-0.004133947133346687,-0.00697889850532268,0.0013777727676364112,-0.0030272562572174803,-0.01608912427809253,-0.013617307033217303,-0.01079753180347073,-0.010067005035925706,0.0007835583960969997,0.0007923891345822661,-0.001578940349959132,0.004140222198937446,-0.012116928496209389,-0.007858940704181453,0.0008395464973599847,0.0031148595670378114,0.0009418670614182166,0.005183127011062932,0.0024747960030712213,0.0028020126922955824,-0.0061693132696388426,-0.0028112354509582027,0.00759578838121449,0.008532364719563304,-0.003328904088086757,-0.014876524230782614,0.051644462575802345,0.035341226494113136,-0.01497936943909757,-0.014304003237970313,0.005295506064117357,0.0024217408534909306,0.018883707692868557,0.0019118085938386545,-0.0001750550667623759,-0.00019585426343870696,0.004595829835947054,0.005328505306783078,-0.013648212862085856,0.0027667906847472943,-0.01534610264736922,0.009023147884070144,0.013670243872492984,-0.006725047435259359,-0.003977714086889207,-0.0011935695890365246,0.019231245564957533,0.006023370250702615,-0.020636241827779792,0.007596130193214397,0.0025935141365137295,0.002494056946643804,-0.0025717733692463703,0.015702365228433164,-0.015616509710485156,-0.024187818055177578,-0.02140693765679634,-0.025200274093359773,-0.008748884078034385,0.010284286174187977,0.05262549337211773,-0.03955790843283796,0.000817112322978768,-0.02115875842098794,-0.10858766169479225,-0.05145741759092099,1.0,-0.009114188600264207,-0.013035559903008337,-0.046983700072877596,-0.017673850725279813,-0.060127302141623984,-0.05929106404580452,-0.05967347029080726,-0.03256678118407038,-0.02115875842098794,-0.12978792482390217,-0.05145741759092099,-0.013035559903008337,-0.046983700072877596,-0.060127302141623984,0.9270339044881047,-0.05929106404580452,-0.03256678118407038,-0.009584342104514908,-0.0322380534308675,0.0011943190901830773,0.0034405011135133943,-0.002439610784296681
apache_3j_bodysystem_Gynecological,-0.041751220957927805,0.03146079831146744,0.09775677570629791,-0.019265743850719934,0.02179308499919867,0.01208321354195706,0.08104660005096695,0.1575074906542411,0.11663573922592103,-0.005336277041804357,0.016513604254737295,0.01413920426602255,0.0020347212166687105,0.014379167195368045,0.008803810319406302,0.01101320804014022,0.009852102075560707,-0.02078066749767097,0.0009428447088882306,0.0019364198376519265,-0.0026199470516600214,0.014399409593800228,-0.0019343820269008074,0.013531068657514892,0.006498502148261109,0.010573885829446841,-0.006230440212576641,0.012096122380384825,-0.00495741322327741,0.010788315093609514,-0.01768244304477483,-0.01098715589914315,0.0035727591977850475,0.014758024076320278,-0.006284960348121062,0.014889937709687232,-0.004192667808817014,0.01417388804840917,-0.005614948276984661,-0.004407371513897771,0.008263086989276136,0.011176407167368074,0.00585932995543583,0.008177588301003798,0.0013477759628183887,-0.003990770117372034,0.004509089322745912,0.007331001794432068,-0.0006306789242847074,0.0023124917982147914,-0.014805563276903773,-0.015117427824149009,0.005278063109450903,0.007050757894236293,0.003314992563338808,0.006541697517182929,0.0019414334614406622,0.004272639826462104,-0.017069283984863532,-0.008477125220729024,-0.002530751980188881,-0.0022951003665213406,-0.016122015285858524,-0.010562772164419832,-0.0017073229577135721,-0.007359619703280645,-0.012089677872439634,-0.006686658605314294,0.0022033793340831428,-0.002676443641771499,-0.0037546514059963454,0.0034200784899092473,-0.01665328795959454,-0.002046246618899708,-0.06897908741551008,-0.015559829015912609,0.10351944293051873,-0.009506300570426689,-0.0037491868746180376,-0.004217543898183046,0.017397890940128495,0.00872691642608998,-0.02456433176454165,0.009428295239951723,0.006706568590861531,0.009713615311469474,-0.0009663018822129693,0.06336090572100807,-0.06332615500048137,-0.014932708862606909,-0.007479321934191846,-0.009756350986169065,-0.00445960844665393,-0.012315023430771163,0.01629997221085081,-0.005531877756123507,0.023605297927813403,-0.007950058248515777,-0.0408000421559445,-0.019334285076020148,-0.009114188600264207,1.0,-0.004897898944209211,-0.01765335871218524,-0.0066406610419151605,-0.022591852737344965,-0.02227764991697563,-0.022421332824161515,-0.01223643666743767,-0.007950058248515775,-0.05012898825626921,-0.019334285076020148,-0.004897898944209211,-0.01765335871218524,-0.022591852737344965,0.3524868573095676,-0.02227764991697563,-0.01223643666743767,-0.0036011601667996075,-0.012112922577722614,0.012467186635974004,-0.002186804949206497,-0.012355822791481912
apache_3j_bodysystem_Hematological,-0.003053798243907008,-0.004058011215045036,-0.036999370706239564,-0.00375386649548331,0.0030901695850148506,-0.008411523139312926,0.1168595601664845,0.04839176274869827,-0.039047509306215096,0.006618825718816603,0.02703358561586352,0.023854721524476593,-0.0027301526762990368,0.030946499157986026,0.011764258304000354,-0.028186243754160196,-0.01196261936827373,0.015070136074843716,5.28395461204511e-05,-0.03988412859113798,-0.015646674063616948,-0.010829878046965512,-0.011994285417013384,-0.008125760210461765,0.004435194266200659,0.019801002921895516,-0.015980542776023253,-0.005139114095317886,-0.00988138805326437,-0.0015626285552875266,0.004781440638286555,0.015072187519407485,0.006538341269769771,-9.946806756515202e-05,-0.012893319687583745,0.0007215478005789611,-0.007876187539656743,0.0032102932476230834,-0.0059148548474842084,-0.005530584851794246,-0.0236044633783664,-0.022176627229829618,-0.012630497856571664,-0.01211112106515963,0.008161388042708608,0.015151606449536538,-0.02140968525375784,-0.016657970840088732,-0.0082138031770337,-0.00537973810087614,0.006844850972259203,0.013723028392415971,-0.00010213851819662438,0.0006128659366776188,-0.01644010520177578,-0.009385530203346851,-0.004034072966633588,0.0006494733602002682,-0.020072699038971874,-0.005738908689384027,-0.004194554199345841,0.0017695644095050925,0.01161979184165007,0.0010886828319218002,0.002058418562475801,0.007487405804726869,-0.013401316329273844,0.0032304100626889907,0.01685957585540492,0.04642445979963965,0.021319818316696857,0.013834920010563577,0.0013732256197184376,-0.0029266423536838406,0.021582712880166166,0.013754014897784116,-0.0378187176697528,0.001323392908461959,-0.006776407770723589,-0.007186208624804565,0.019153331354946613,0.00493277315385739,-0.017698108138912837,0.006976668625343731,0.006422296937156665,-0.00026325480641730087,-0.0013820523825469255,0.01113459205865779,-0.011088336996673307,-0.003805607620957334,-0.013259311996818063,-0.014027863986389106,0.0016390034546915973,0.011105572029808577,0.017699473102323015,-0.019608753294796315,-0.00013394726981348428,-0.01137056353298749,-0.05835422294790713,-0.027652843532665377,-0.013035559903008337,-0.004897898944209211,1.0,-0.025248700139397867,-0.00949779937678177,-0.03231197669851516,-0.031862588402282066,-0.03206809074876681,-0.017501152343186232,-0.01137056353298749,-0.07169693956880306,-0.027652843532665377,1.0,-0.025248700139397867,-0.03231197669851516,-0.013895266852198322,-0.031862588402282066,-0.017501152343186232,-0.005150556032303659,-0.017324496429428102,0.0002586720485909035,0.00017575725610333355,-0.00033245203360766316
apache_3j_bodysystem_Metabolic,-0.19145607082909447,-0.04262164890718,-0.13304265030022827,-0.007343244781649666,-0.06630518878391417,-0.03405406162369123,-0.05371160442366714,0.11096015201869709,-0.14151655297094343,-0.0065691385110489674,-0.005792057489096721,0.011819538749342332,-0.013906929598320027,0.011033213508004333,0.05088278620331688,-0.05629776577320665,0.0033918208179568162,-0.018487874549529444,0.002215023812933245,-0.09134258164421119,0.03821004292594967,0.07766384512756692,0.0450555653967272,0.08137681449837872,0.02336432967152172,0.049567746833953125,0.017746344965831336,0.05720610029402203,0.03347177686015849,0.0654769953752645,-0.031792477259697575,0.007979826923858692,-0.000515535719102845,0.05487030116328463,-0.008212558386927056,0.047232757742072556,0.0074793772942795935,0.054110791795718954,-0.019417853177076796,-0.011187756627343655,0.03710751626547259,0.06234733383407741,0.06038491573567426,0.08092217210079553,0.043577409602309325,0.056425706533906515,0.01471648238304775,0.03807157520266889,0.05139139491182204,0.06693414568887822,-0.016178405356566124,0.004551047675886403,0.006021852445275693,0.01630071429007566,0.0016801907494813071,0.02762799538714568,0.037968820737633864,0.05644574082826252,0.14763471003191464,-0.061750030729586125,-0.00901755318972895,-0.046513688861261365,-0.08922435498401275,-0.0640779027883933,-0.0006847194961690701,-0.007998755809288514,0.06330551879546449,-0.016989006063086804,-0.030403409904872135,-0.015895903251094225,-0.01194962724992975,-0.02663208273047629,-0.07642249117415262,-0.00038636891475425476,0.1674331719461725,-0.05289866891063665,-0.1417756994431661,-0.026082948512418658,-0.012548076372096489,0.012127461631170372,0.014547740185866635,-0.006856549605203759,-0.01978552742802585,-0.0040847852717155,0.03130583839913122,0.005024487304591736,0.00218497062842521,0.02495436126927255,-0.02502564310871931,-0.04482742802864523,-0.038751940952057126,-0.055374599196864986,-0.014798318544936209,0.029889558865406406,0.10446481758508919,-0.05869730976211719,-0.03841842830627985,-0.0409826007220595,-0.21032447623039668,-0.09966836226199187,-0.046983700072877596,-0.01765335871218524,-0.025248700139397867,1.0,-0.03423264981261627,-0.11646114422859992,-0.11484142669567046,-0.11558211299402109,-0.06307890867290071,-0.04098260072205949,-0.258415252578939,-0.09966836226199187,-0.025248700139397867,1.0,-0.11646114422859992,-0.05008231752788868,-0.11484142669567046,-0.06307890867290071,-0.01856400351276444,-0.06244219275660002,-0.00856964390581261,-0.015545735872691216,0.014359611181738412
apache_3j_bodysystem_Musculoskeletal_Skin,-0.020134846417069727,0.023256539520554582,0.12986524127749807,0.0026625291039167522,0.014554676611060177,0.020414329105136506,0.1609966844543326,0.27206153571571445,0.14216472370891367,0.0009663432691644798,0.017252360903810063,0.01939588735733902,0.0040454260440094805,0.019792390735713383,0.0059340584841583565,-0.005164750223691223,-0.015190679186391158,-0.025212943387851808,-0.000764115834829974,-0.008704531650371326,-0.024048791099723334,-0.01588931409581337,-0.02061003766496615,-0.01371777760727068,0.0026235003727127938,0.013020317766128891,-0.025211043729057445,-0.014691463596134045,-0.019047737777670597,-0.011433709933877684,-0.01660670967891334,-0.019587453863281097,-0.005775456124787322,-0.0008658640951330532,-0.019104078945854176,-0.009285340000593091,-0.014038841829245674,-0.006749044551706466,-0.00559464599464671,-0.0060391178227102394,-0.01663311634479583,-0.015536794646130296,-0.00934800633269386,-0.00855306736556438,-0.000254444615691105,-0.00012767208271506546,-0.01671372758312296,-0.016142787220826307,-0.009159321573179512,-0.009442998945303179,-0.019268894805112895,-0.02569522865339231,-0.003984414922897385,-0.003780143416831828,-0.010960116344992199,-0.010655108146162664,-0.003545645546415393,-0.004221611501501053,0.0021160825655268485,0.012219947827795076,-0.004266951940401951,0.0011672112614424179,-0.016401528271522997,-0.011557564012496855,2.7848200274016936e-05,-0.004052284838307611,0.006886194352379482,-0.006063656726846436,-0.0013898956791492073,-0.00020392121795592596,-0.002711573682252162,-0.0026635941777461685,-0.01581368705100987,-0.003967995273709089,-0.0837434293287742,-0.025241159252110526,0.1304302439143314,-0.006135969440104752,-0.008003018132634333,-0.006946321743610067,-0.0029881702574547533,0.000570501111398266,0.001239459642314638,0.009155831928588442,0.003144157737977386,-0.004388206596960907,-0.00187381191796865,0.00883468225750755,-0.008772240353271598,-0.021763515303597096,-0.014983020707054533,-0.018526457687230487,-0.008200052255785914,-0.011173872786497863,0.029328101654980145,-0.018126790845225813,0.035646515575903294,-0.015416418169959365,-0.07911772361484701,-0.037492231431735544,-0.017673850725279813,-0.0066406610419151605,-0.00949779937678177,-0.03423264981261627,1.0,-0.043809169460874514,-0.04319988058303532,-0.04347850442600713,-0.02372838269589549,-0.015416418169959365,-0.09720802304057534,-0.037492231431735544,-0.009497799376781768,-0.03423264981261627,-0.043809169460874514,-0.01883945714345614,-0.04319988058303532,-0.02372838269589549,0.5422894112603163,0.37857719637755904,0.005031417699725017,-0.00014941741944727812,-0.00523873971159222
apache_3j_bodysystem_Neurological,0.004721897082809086,-0.024744110630959503,-0.034250863118847306,-0.010490041262668991,-0.038513962753764217,-0.027879397389867173,0.2350088324984966,0.035385858373618094,-0.02804228174002355,-0.02908536483760812,-0.07443227147188054,-0.03327622662197451,0.0026645122706611974,-0.07622484285995756,-0.06654097682616372,-0.042068306556362525,0.12748154692884578,-0.029821725802284343,0.03710701705723696,-0.07359246349224452,0.12026909104045613,0.0905248532750754,0.12122639882985439,0.0938118102850832,-0.08161135097429938,-0.09284340651788137,0.1280872001831724,0.10602306137794774,0.1300807287990682,0.10948356635841613,-0.039369508955460014,-0.029372007394271493,0.010772495774881204,0.052668067511478824,0.15114341468994236,0.13636009525549633,0.14854350131955305,0.13631194338065752,0.016628339794541577,0.02213060775105134,0.09957674761628375,0.10066297833101441,0.10991880182618875,0.11128568980549633,-0.08552273783072548,-0.09014169233785194,0.09477994191062725,0.1031078893927649,0.11154396916912909,0.11465036674429865,-0.04613105153792773,-0.0448310042223962,0.0023560245999953914,0.01409862902812832,0.12262411184479395,0.12787868510211278,0.13380038579711037,0.13543240730026146,-0.08069909226372256,-0.021714348020059605,-0.09794681943870004,-0.06839909380573198,0.0398584990730114,0.011742851976435643,-0.0012438694545347162,-0.021553196078226634,-0.04814736480921647,-0.026849210824899786,-0.011599287873248175,-0.0056019444732090876,-0.003946560272730018,0.007884115989810406,-0.010013640175962846,-0.006994697744388357,0.04320573070899665,-0.04515201331316893,-0.034324804557962996,0.05375204438831907,0.013334898649618109,-0.01748573769075395,0.00804113522115146,0.008993792342828976,-0.007052131314212338,0.015090721301309604,-0.0032386916654026437,-0.004925774099593679,-0.004408921962091964,0.028115876924927372,-0.02796863855222849,-0.08956129782587945,-0.08053035103205869,-0.06341371069583396,-0.0514867131750672,-0.044142915342189476,-0.07598504114747423,0.437190589427786,-0.021684472984768027,-0.05244740649081629,-0.2691623544009542,-0.12755039987042538,-0.060127302141623984,-0.022591852737344965,-0.03231197669851516,-0.11646114422859992,-0.043809169460874514,1.0,-0.14696810065181984,-0.1479159925544204,-0.08072511519221141,-0.0524474064908163,-0.3307064353321873,-0.1275503998704254,-0.03231197669851517,-0.11646114422859995,1.0,-0.06409275202423817,-0.14696810065181984,-0.08072511519221141,-0.023757248714741427,-0.07991027919125061,0.0014029860856072975,0.007649730448335618,-0.00410740215559602
apache_3j_bodysystem_Respiratory,0.034789896168214395,0.020764932132633505,-0.06934951795107032,-0.0041320267594388,0.04727782395530709,0.009393862397473468,-0.06907648644470248,-0.17388987575782702,-0.07711916992894875,-0.01841807041253592,-0.0009242139176435206,0.012780709231873254,0.00734429141349188,-0.030633383897307048,0.07819657940524787,0.03857971884321021,0.003000534842138023,0.08403825654155064,0.012873630957249863,0.17614345268959658,0.0258982302175232,0.0032659390565623714,0.03286544258022705,0.01111118295061381,0.07127036060005335,0.06416660018404363,0.009550561410855772,-0.009045963925540317,0.02586813702842351,0.005335865892432974,0.06537489178884998,0.08288045924606285,0.0010243330180139925,-0.0405736947366154,0.014344842836540382,-0.014501393601976786,0.026674375274199965,-0.0025623092381863483,-0.0027075280020178788,0.00028609779823344394,0.019255915362985626,0.015930136738589194,0.039276471189168466,0.034109193399882484,0.06917403382567265,0.07748603054026368,0.004805718875767428,0.0009941095337359916,0.033813004439780754,0.026644342791742586,0.0942614236245185,0.10214790744096963,0.0013728173279851255,-0.008232642131262251,0.0038623735150007128,0.00015787273256574289,0.032225180932055994,0.024972088744599216,-0.00047324903043561363,0.07890019652151846,0.0022751701463894916,0.029454414284741146,0.051949079058077975,0.03013164774522718,0.006892252329924019,-0.018476278224618538,-0.03163705942979971,-0.02227537420597121,0.030852824769089945,-0.000153559831687407,0.0063668204352077835,0.03317658716860273,0.03493111866485391,-0.0029830034478647446,-0.010658761545472264,0.09737412432539959,-0.07621963554044608,0.0017663556717193128,-0.008419682172912389,0.0030602062938333433,0.011762930901103823,-0.004433693178006846,0.0003778363446112074,-0.0010694929290432395,-0.005594199143891654,-0.013642305192477158,-0.0003267558277978032,0.03032595014812085,-0.030313813177797577,-0.03323168156780662,-0.011389791025611239,-0.040559395275397,-0.0030322580974361407,0.06505108620700395,0.05036524683426622,-0.08046704986708123,-0.0018919249671647469,-0.051717978797033486,-0.26541889998518237,-0.125776455261077,-0.05929106404580452,-0.02227764991697563,-0.031862588402282066,-0.11484142669567046,-0.04319988058303532,-0.14696810065181984,1.0,-0.1458588074895802,-0.07960240696801664,-0.051717978797033486,-0.32610703855389656,-0.125776455261077,-0.031862588402282066,-0.11484142669567046,-0.14696810065181984,-0.06320136327071735,1.0,-0.07960240696801664,-0.023426837807890337,-0.07879890353781069,-0.007716733472753606,0.0059418250070608835,0.0060689808712390365
apache_3j_bodysystem_Sepsis,0.028980954652504005,0.003449600287653993,-0.1814422360811382,0.003207164402650764,-0.005400985484704642,-0.012327386151816458,-0.2979572933797909,-0.04144271130318625,-0.19223381249148572,0.03120662164166744,-0.008731261761694614,0.0007544353842610856,-0.005945584612022188,-0.03690253853395192,0.14982474640936488,0.0029684074173459674,-0.0950091739208556,0.1331901325610906,0.033179082846018046,0.02357482658606387,-0.050695226425077906,-0.1454373441408221,-0.036477895450329326,-0.12878787137893677,0.16024783282341257,0.14692195733621846,-0.0723013921973066,-0.15808598647006575,-0.04388874774908449,-0.12924451238555215,0.1044254291286032,0.11151457699496656,0.009935211998128685,-0.05819348690002361,-0.10753028350957097,-0.1835128916555059,-0.07873760784042481,-0.15682099835035057,0.03084701360676327,0.015948822674302556,-0.0861833402129303,-0.12098275586283257,-0.04037694229767259,-0.07412714419630613,0.14843471153325455,0.16413310064059752,-0.09870768378011546,-0.12315795354186487,-0.03899667936869627,-0.0647508648273824,0.14643121265703168,0.16172110026873418,0.015937816553404364,0.0033289395012021626,-0.1200104862083689,-0.13940750582441183,-0.05811827746377818,-0.08055616099531344,0.04490888586972592,0.025538891957943923,0.04365473143088991,0.04147404716399103,0.10771167424950122,0.09768942096675645,0.02240840135805625,0.035640560734789016,0.0274892096452868,0.02479538080303949,0.08090451419916175,0.03899305457765565,0.029045798623531148,0.04553481320804974,0.09772014152407989,-0.001249293767459031,0.11025254351187067,0.06397095164564096,-0.1905047486824734,-0.009865328088914285,0.0010303580724084812,-0.011885163894372622,-0.009414236962782874,0.005173298336689342,0.005813337302695393,-0.007851063774455528,0.014190119409727482,0.007364828068707168,-0.004349718855238385,0.0249882876113068,-0.024843145620238163,-0.04344245458164687,-0.05248690223340685,-0.06380186883851109,-0.024437462227574976,0.08251619944923384,0.10030818276443473,-0.08302433987040356,-0.03536280316793594,-0.052051541339538536,-0.26713075735407144,-0.12658766859887702,-0.05967347029080726,-0.022421332824161515,-0.03206809074876681,-0.11558211299402109,-0.04347850442600713,-0.1479159925544204,-0.1458588074895802,1.0,-0.08011581414044144,-0.052051541339538536,0.44727279771813555,-0.126587668598877,-0.03206809074876681,-0.11558211299402109,-0.1479159925544204,-0.06360898955296407,-0.14585880748958022,-0.08011581414044144,-0.02357793256765892,-0.0793071283993011,-0.04704270425059877,-0.000705691902272852,0.04970466449737969
apache_3j_bodysystem_Trauma,-0.07787123402882551,-0.04255799496958756,-0.034419177395780924,0.005340294652862513,-0.04435143573002875,-0.022207824631785424,-0.10791124056667165,0.11240733760580401,-0.0009026511053990741,-0.0237383252588631,-0.02788342540584308,-0.01721337675839825,0.006087869331845189,-0.017556916158996266,0.012701700689889805,-0.009215700217722857,0.012376971887897268,-0.04660432014049284,0.031864210171766584,-0.0010084146607200375,0.025078228690762854,0.018535613320520013,0.02704625569727143,0.020680409668202216,0.004383909275834656,-0.0038265774258309597,0.009285994256143222,0.018669021955731495,0.0153385917103314,0.021688169958841964,-0.04416559063443086,-0.02054159885111878,0.008290170290575702,0.018787450758720965,0.020712717391005026,0.034749997064517354,0.02456604926144555,0.03662958874391947,0.02929530834954084,0.024794027443743916,0.04093503597866737,0.027911773861705024,0.045329454209140696,0.03355828570993527,0.00023635028516350799,-0.009304070717936474,0.025234776158553962,0.02309444658752319,0.03606058476573697,0.03245907199893173,-0.022978770250474782,-0.025338075124726623,0.014290842492605637,0.016108868261196025,0.03527346293114213,0.029858069006133425,0.04293402409276068,0.03714575971157794,-0.0575904794129618,-0.0059170864252911974,-0.018816463344926915,-0.008568044305834778,-0.004343574292033139,0.00755351298930921,-0.004233568739071454,-0.014867766866456272,-0.053365834775166834,-0.0171373564898411,-0.025238971264322434,-0.00843811235816473,-0.008305604959011571,-0.023315759945599812,-0.01406546511953785,-0.002636532822687482,0.06675067244332347,-0.06892785073543299,-0.005930964368996378,-0.019869080164664918,-0.013551823146877447,-0.0015291551053539126,-0.026008795800015413,-0.005575253409310373,0.022260252809874488,-0.014213565958967445,-6.217563734502269e-06,0.010410887105695378,0.016328495961655257,-0.03708444419948507,0.03654205255545889,-0.05291600241867905,-0.03816076073951369,-0.04174059103274504,-0.026718767365044645,-0.04306133424081983,-0.013145833484244342,0.1553619114215967,0.05379789909170232,-0.028407115403836444,-0.14578654266107663,-0.0690851878359142,-0.03256678118407038,-0.01223643666743767,-0.017501152343186232,-0.06307890867290071,-0.02372838269589549,-0.08072511519221141,-0.07960240696801664,-0.08011581414044144,1.0,-0.028407115403836437,-0.17912069446022535,-0.0690851878359142,-0.01750115234318623,-0.06307890867290071,-0.08072511519221141,-0.034714589817149484,-0.07960240696801661,1.0,-0.012867650682316947,-0.04328184508677629,-0.005336439093306359,-0.007307205129543261,0.008125266914831583
